INSERT ALL
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00001', 'Valerie', 'Dominguez', TO_DATE('1995-06-20', 'YYYY-MM-DD'), 'Couple', 'O', 'L00053', 'robertwilliams@example.org', '808-871-7463x82')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00719', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00720', 'C00025')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00721', 'C00020')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00721', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00722', 'C00006')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00723', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00724', 'C00007')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00724', 'C00014')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00725', 'C00014')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00725', 'C00005')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00726', 'C00019')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00726', 'C00020')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00727', 'C00015')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00727', 'C00024')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00728', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00728', 'C00001')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00729', 'C00006')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00729', 'C00024')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00730', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00730', 'C00014')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00731', 'C00011')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00732', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00733', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00733', 'C00014')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00734', 'C00003')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00734', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00735', 'C00004')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00735', 'C00010')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00736', 'C00004')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00737', 'C00005')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00738', 'C00004')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00739', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00739', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00740', 'C00010')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00741', 'C00012')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00742', 'C00025')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00743', 'C00020')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00744', 'C00010')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00745', 'C00001')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00745', 'C00005')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00746', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00746', 'C00008')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00747', 'C00009')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00748', 'C00009')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00749', 'C00015')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00749', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00750', 'C00018')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00750', 'C00006')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00751', 'C00012')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00752', 'C00005')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00752', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00753', 'C00024')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00753', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00754', 'C00008')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00754', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00755', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00755', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00756', 'C00008')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00757', 'C00006')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00757', 'C00021')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00758', 'C00019')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00759', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00760', 'C00008')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00761', 'C00003')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00762', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00762', 'C00020')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00763', 'C00006')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00764', 'C00021')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00764', 'C00011')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00765', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00766', 'C00010')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00766', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00767', 'C00006')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00768', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00768', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00769', 'C00025')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00770', 'C00009')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00770', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00771', 'C00018')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00772', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00772', 'C00007')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00773', 'C00011')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00774', 'C00010')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00775', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00776', 'C00024')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00777', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00777', 'C00021')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00778', 'C00025')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00779', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00779', 'C00025')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00780', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00781', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00782', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00783', 'C00012')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00784', 'C00010')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00784', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00785', 'C00005')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00786', 'C00015')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00787', 'C00011')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00787', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00788', 'C00015')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00788', 'C00001')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00789', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00789', 'C00010')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00790', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00791', 'C00012')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00792', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00792', 'C00019')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00793', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00794', 'C00025')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00794', 'C00010')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00795', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00795', 'C00009')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00796', 'C00021')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00797', 'C00020')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00797', 'C00012')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00798', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00798', 'C00018')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00799', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00800', 'C00009')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00800', 'C00006')
SELECT * FROM dual;

COMMIT;

INSERT ALL
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00801', 'C00019')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00802', 'C00011')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00802', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00803', 'C00014')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00803', 'C00003')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00804', 'C00020')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00804', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00805', 'C00024')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00806', 'C00024')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00806', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00807', 'C00001')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00807', 'C00020')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00808', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00808', 'C00024')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00809', 'C00014')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00810', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00811', 'C00020')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00812', 'C00011')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00813', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00814', 'C00004')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00814', 'C00009')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00815', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00816', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00817', 'C00021')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00818', 'C00018')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00818', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00819', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00819', 'C00003')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00820', 'C00015')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00820', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00821', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00821', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00822', 'C00007')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00823', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00823', 'C00024')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00824', 'C00024')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00825', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00825', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00826', 'C00006')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00827', 'C00005')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00828', 'C00024')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00829', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00830', 'C00003')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00830', 'C00014')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00831', 'C00025')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00832', 'C00020')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00832', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00833', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00834', 'C00012')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00835', 'C00019')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00836', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00836', 'C00004')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00837', 'C00001')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00838', 'C00004')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00839', 'C00007')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00840', 'C00004')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00840', 'C00001')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00841', 'C00015')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00841', 'C00001')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00842', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00842', 'C00005')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00843', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00844', 'C00003')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00845', 'C00009')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00845', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00846', 'C00004')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00847', 'C00003')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00848', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00848', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00849', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00849', 'C00021')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00850', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00851', 'C00009')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00851', 'C00024')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00852', 'C00012')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00852', 'C00021')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00853', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00853', 'C00019')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00854', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00855', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00855', 'C00020')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00856', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00856', 'C00006')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00857', 'C00013')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00858', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00859', 'C00021')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00860', 'C00022')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00860', 'C00020')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00861', 'C00007')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00862', 'C00009')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00862', 'C00025')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00863', 'C00019')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00864', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00864', 'C00006')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00865', 'C00009')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00866', 'C00001')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00866', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00867', 'C00007')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00867', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00868', 'C00015')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00869', 'C00003')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00869', 'C00004')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00870', 'C00023')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00870', 'C00003')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00871', 'C00017')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00871', 'C00015')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00872', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00872', 'C00012')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00873', 'C00018')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00874', 'C00016')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00875', 'C00009')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00875', 'C00002')
INTO Fall24_S003_T8_Traveler_Preferences (T_ID, Preference_ID) VALUES ('T00876', 'C00014')
